,course_id,course_name,year,section
552,916,Computational Social Media,2015-2016,EE
553,917,Computational Social Media,2018-2019,EE
554,918,Computational Social Media,2017-2018,EE
555,919,Computational Social Media,2014-2015,EE
556,920,Computational Social Media,2013-2014,EE
557,931,Scientific literature analysis in molecular medicine,2014-2015,BIO
558,961,"Organisation, économie et droit de la construction I",2004-2005,ENG
559,962,"Organisation, économie et droit de la construction I",2015-2016,ENG
560,963,"Organisation, économie et droit de la construction I",2016-2017,ENG
561,964,"Organisation, économie et droit de la construction I",2017-2018,ENG
562,965,"Organisation, économie et droit de la construction I",2007-2008,ENG
563,966,"Organisation, économie et droit de la construction I",2014-2015,ENG
564,967,"Organisation, économie et droit de la construction I",2013-2014,ENG
565,968,"Organisation, économie et droit de la construction I",2006-2007,ENG
566,969,"Organisation, économie et droit de la construction I",2008-2009,ENG
567,970,"Organisation, économie et droit de la construction I",2009-2010,ENG
568,971,"Organisation, économie et droit de la construction I",2010-2011,ENG
569,972,"Organisation, économie et droit de la construction I",2005-2006,ENG
570,973,"Organisation, économie et droit de la construction I",2012-2013,ENG
571,974,"Organisation, économie et droit de la construction I",2011-2012,ENG
572,975,Convex optimization,2019-2020,MGT
573,976,Convex optimization,2018-2019,MGT
574,979,Entrepreneurship laboratory (e-lab),2018-2019,MGT
575,980,Entrepreneurship laboratory (e-lab),2013-2014,MGT
576,981,Entrepreneurship laboratory (e-lab),2012-2013,MGT
577,982,Entrepreneurship laboratory (e-lab),2016-2017,MGT
578,983,Entrepreneurship laboratory (e-lab),2015-2016,MGT
579,984,Entrepreneurship laboratory (e-lab),2014-2015,MGT
580,985,Entrepreneurship laboratory (e-lab),2017-2018,MGT
581,986,Entrepreneurship laboratory (e-lab),2011-2012,MGT
582,987,Applied machine learning,2018-2019,MICRO
583,988,Applied machine learning,2019-2020,MICRO
584,989,Applied machine learning,2007-2008,MICRO
585,990,Applied machine learning,2009-2010,MICRO
586,991,Applied machine learning,2014-2015,MICRO
587,992,Applied machine learning,2010-2011,MICRO
588,993,Applied machine learning,2011-2012,MICRO
589,994,Applied machine learning,2015-2016,MICRO
590,995,Applied machine learning,2006-2007,MICRO
591,996,Applied machine learning,2008-2009,MICRO
592,997,Applied machine learning,2013-2014,MICRO
593,998,Applied machine learning,2012-2013,MICRO
594,999,Applied machine learning,2017-2018,MICRO
595,1000,Applied machine learning,2016-2017,MICRO
596,1001,Théorie et critique du projet MA1 (Graber et Pulver),2016-2017,AR
597,1006,Introduction to nuclear engineering,2016-2017,ME
598,1007,Introduction to nuclear engineering,2019-2020,ME
599,1008,Introduction to nuclear engineering,2017-2018,ME
600,1009,Introduction to nuclear engineering,2018-2019,ME
601,1010,Introduction to nuclear engineering,2015-2016,ME
602,1011,Introduction to nuclear engineering,2014-2015,ME
603,1049,Harmonic analysis,2016-2017,MATH
604,1050,Harmonic analysis,2018-2019,MATH
605,1051,Harmonic analysis,2019-2020,MATH
606,1052,Harmonic analysis,2017-2018,MATH
607,1053,Harmonic analysis,2015-2016,MATH
608,1054,Apparent realities - Constructing the view,2018-2019,AR
609,1055,Apparent realities - Constructing the view,2019-2020,AR
610,1056,Applied data analysis,2017-2018,CS
611,1057,Applied data analysis,2018-2019,CS
612,1058,Applied data analysis,2019-2020,CS
613,1059,Applied data analysis,2016-2017,CS
614,1060,Introduction to magnetic materials in modern technologies,2017-2018,MSE
615,1061,Introduction to magnetic materials in modern technologies,2019-2020,MSE
616,1062,Introduction to magnetic materials in modern technologies,2018-2019,MSE
617,1063,Introduction to magnetic materials in modern technologies,2016-2017,MSE
618,1064,Convexity,2015-2016,MATH
619,1065,Convexity,2016-2017,MATH
620,1081,Introduction to nanomaterials,2017-2018,MSE
621,1082,Introduction to nanomaterials,2009-2010,MSE
622,1083,Introduction to nanomaterials,2015-2016,MSE
623,1084,Introduction to nanomaterials,2016-2017,MSE
624,1085,Introduction to nanomaterials,2010-2011,MSE
625,1086,Introduction to nanomaterials,2014-2015,MSE
626,1087,Introduction to nanomaterials,2013-2014,MSE
627,1088,Introduction to nanomaterials,2012-2013,MSE
628,1089,Nanotechnology,2014-2015,MICRO
629,1090,Nanotechnology,2013-2014,MICRO
630,1091,Nanotechnology,2015-2016,MICRO
631,1092,Nanotechnology,2019-2020,MICRO
632,1093,Nanotechnology,2017-2018,MICRO
633,1094,Nanotechnology,2018-2019,MICRO
634,1095,Nanotechnology,2016-2017,MICRO
635,1100,Bayesian computation,2018-2019,MATH
636,1101,Bayesian computation,2017-2018,MATH
637,1102,Bayesian computation,2019-2020,MATH
638,1103,Bayesian computation,2016-2017,MATH
639,1104,Fundamentals of electrical circuits and systems,2019-2020,EE
640,1139,La recherche dans tous ses états I,2015-2016,HUM
641,1139,La recherche dans tous ses états I,2015-2016,HUM
642,1140,La recherche dans tous ses états I,2019-2020,HUM
643,1140,La recherche dans tous ses états I,2019-2020,HUM
644,1141,La recherche dans tous ses états I,2018-2019,HUM
645,1141,La recherche dans tous ses états I,2018-2019,HUM
646,1142,La recherche dans tous ses états I,2017-2018,HUM
647,1142,La recherche dans tous ses états I,2017-2018,HUM
648,1143,La recherche dans tous ses états I,2016-2017,HUM
649,1143,La recherche dans tous ses états I,2016-2017,HUM
650,1144,La recherche dans tous ses états I,2014-2015,HUM
651,1144,La recherche dans tous ses états I,2014-2015,HUM
652,1152,Introduction to chemical engineering I,2011-2012,ChE
653,1153,Introduction to chemical engineering I,2010-2011,ChE
654,1154,Introduction to chemical engineering I,2012-2013,ChE
655,1155,Introduction to chemical engineering I,2014-2015,ChE
656,1156,Introduction to chemical engineering I,2013-2014,ChE
657,1157,Introduction to chemical engineering I,2009-2010,ChE
658,1158,Introduction to chemical engineering I,2015-2016,ChE
659,1159,Introduction to computer graphics,2017-2018,CS
660,1160,Introduction to computer graphics,2014-2015,CS
661,1161,Introduction to computer graphics,2019-2020,CS
662,1162,Introduction to computer graphics,2010-2011,CS
663,1163,Introduction to computer graphics,2016-2017,CS
664,1164,Introduction to computer graphics,2018-2019,CS
665,1165,Introduction to computer graphics,2013-2014,CS
666,1166,Introduction to computer graphics,2015-2016,CS
667,1167,Introduction to computer graphics,2012-2013,CS
668,1168,Introduction to computer graphics,2011-2012,CS
669,1173,Understanding modern Switzerland II,2015-2016,HUM
670,1173,Understanding modern Switzerland II,2015-2016,HUM
671,1174,Understanding modern Switzerland II,2019-2020,HUM
672,1174,Understanding modern Switzerland II,2019-2020,HUM
673,1175,Understanding modern Switzerland II,2018-2019,HUM
674,1175,Understanding modern Switzerland II,2018-2019,HUM
675,1176,Understanding modern Switzerland II,2016-2017,HUM
676,1176,Understanding modern Switzerland II,2016-2017,HUM
677,1177,Understanding modern Switzerland II,2014-2015,HUM
678,1177,Understanding modern Switzerland II,2014-2015,HUM
679,1178,Understanding modern Switzerland II,2017-2018,HUM
680,1178,Understanding modern Switzerland II,2017-2018,HUM
681,1179,Understanding modern Switzerland II,2009-2010,HUM
682,1179,Understanding modern Switzerland II,2009-2010,HUM
683,1180,Understanding modern Switzerland II,2010-2011,HUM
684,1180,Understanding modern Switzerland II,2010-2011,HUM
685,1181,Understanding modern Switzerland II,2013-2014,HUM
686,1181,Understanding modern Switzerland II,2013-2014,HUM
687,1182,Understanding modern Switzerland II,2012-2013,HUM
688,1182,Understanding modern Switzerland II,2012-2013,HUM
689,1183,Understanding modern Switzerland II,2011-2012,HUM
690,1183,Understanding modern Switzerland II,2011-2012,HUM
691,1184,Principles of microeconomics,2016-2017,MGT
692,1185,Principles of microeconomics,2018-2019,MGT
693,1186,Principles of microeconomics,2012-2013,MGT
694,1187,Principles of microeconomics,2013-2014,MGT
695,1188,Principles of microeconomics,2019-2020,MGT
696,1189,Principles of microeconomics,2010-2011,MGT
697,1190,Principles of microeconomics,2011-2012,MGT
698,1191,Principles of microeconomics,2014-2015,MGT
699,1192,Principles of microeconomics,2015-2016,MGT
700,1193,Principles of microeconomics,2017-2018,MGT
701,1212,Fixed income analysis,2012-2013,FIN
702,1213,Fixed income analysis,2014-2015,FIN
703,1214,Fixed income analysis,2013-2014,FIN
704,1215,Fixed income analysis,2017-2018,FIN
705,1216,Fixed income analysis,2015-2016,FIN
706,1217,Fixed income analysis,2016-2017,FIN
707,1218,Fixed income analysis,2011-2012,FIN
708,1219,Probabilistic methods,2015-2016,MATH
709,1220,Probabilistic methods,2018-2019,MATH
710,1221,Medical physics II,2019-2020,ETH
711,1222,UE M : Espace et lumière: le projet d'éclairage,2015-2016,AR
712,1223,UE M : Espace et lumière: le projet d'éclairage,2016-2017,AR
713,1224,UE M : Espace et lumière: le projet d'éclairage,2014-2015,AR
714,1225,UE M : Espace et lumière: le projet d'éclairage,2013-2014,AR
715,1226,UE M : Espace et lumière: le projet d'éclairage,2012-2013,AR
716,1227,UE M : Espace et lumière: le projet d'éclairage,2011-2012,AR
717,1228,Analyse de risques,2013-2014,CIVIL
718,1229,Analyse de risques,2010-2011,CIVIL
719,1230,Analyse de risques,2011-2012,CIVIL
720,1231,Analyse de risques,2009-2010,CIVIL
721,1232,Analyse de risques,2012-2013,CIVIL
722,1236,Relativity and cosmology II,2011-2012,PHYS
723,1237,Relativity and cosmology II,2010-2011,PHYS
724,1238,Relativity and cosmology II,2008-2009,PHYS
725,1239,Relativity and cosmology II,2012-2013,PHYS
726,1240,Relativity and cosmology II,2009-2010,PHYS
727,1241,Relativity and cosmology II,2019-2020,PHYS
728,1242,Relativity and cosmology II,2016-2017,PHYS
729,1243,Relativity and cosmology II,2015-2016,PHYS
730,1244,Relativity and cosmology II,2013-2014,PHYS
731,1245,Relativity and cosmology II,2018-2019,PHYS
732,1246,Relativity and cosmology II,2014-2015,PHYS
733,1247,Relativity and cosmology II,2017-2018,PHYS
734,1249,Aerial robotics,2018-2019,MICRO
735,1250,Aerial robotics,2019-2020,MICRO
736,1283,Systèmes de management environnementaux,2016-2017,ENV
737,1284,Systèmes de management environnementaux,2018-2019,ENV
738,1285,Systèmes de management environnementaux,2013-2014,ENV
739,1286,Systèmes de management environnementaux,2015-2016,ENV
740,1287,Systèmes de management environnementaux,2019-2020,ENV
741,1288,Systèmes de management environnementaux,2014-2015,ENV
742,1289,Systèmes de management environnementaux,2008-2009,ENV
743,1290,Systèmes de management environnementaux,2012-2013,ENV
744,1291,Systèmes de management environnementaux,2010-2011,ENV
745,1292,Systèmes de management environnementaux,2007-2008,ENV
746,1293,Systèmes de management environnementaux,2009-2010,ENV
747,1294,Systèmes de management environnementaux,2017-2018,ENV
748,1295,Systèmes de management environnementaux,2011-2012,ENV
749,1296,Systèmes de management environnementaux,2006-2007,ENV
750,1297,Systèmes de management environnementaux,2005-2006,ENV
751,1298,Indoor air quality and ventilation,2018-2019,CIVIL
752,1299,Indoor air quality and ventilation,2019-2020,CIVIL
753,1307,Industrial electronics II,2014-2015,EE
754,1308,Industrial electronics II,2019-2020,EE
755,1309,Industrial electronics II,2013-2014,EE
756,1310,Industrial electronics II,2018-2019,EE
757,1311,Industrial electronics II,2015-2016,EE
758,1312,Industrial electronics II,2016-2017,EE
759,1313,Industrial electronics II,2012-2013,EE
760,1314,Industrial electronics II,2017-2018,EE
761,1329,Advanced numerical analysis,2016-2017,MATH
762,1330,Advanced numerical analysis,2017-2018,MATH
763,1331,Advanced numerical analysis,2018-2019,MATH
764,1332,Advanced numerical analysis,2019-2020,MATH
765,1333,Advanced numerical analysis,2014-2015,MATH
766,1334,Advanced numerical analysis,2012-2013,MATH
767,1335,Advanced numerical analysis,2015-2016,MATH
768,1336,Advanced numerical analysis,2013-2014,MATH
769,1337,Advanced semiconductor nanomaterials,2013-2014,MSE
770,1338,Advanced semiconductor nanomaterials,2010-2011,MSE
771,1339,Advanced semiconductor nanomaterials,2012-2013,MSE
772,1340,Advanced semiconductor nanomaterials,2011-2012,MSE
773,1341,Advanced semiconductor nanomaterials,2014-2015,MSE
774,1342,Lifecycle performance of product systems,2016-2017,ME
775,1343,Lifecycle performance of product systems,2017-2018,ME
776,1344,Lifecycle performance of product systems,2018-2019,ME
777,1345,Lifecycle performance of product systems,2019-2020,ME
778,1346,Cementitious materials (advanced),2011-2012,MSE
779,1347,Cementitious materials (advanced),2017-2018,MSE
780,1348,Cementitious materials (advanced),2005-2006,MSE
781,1349,Cementitious materials (advanced),2016-2017,MSE
782,1350,Cementitious materials (advanced),2009-2010,MSE
783,1351,Cementitious materials (advanced),2014-2015,MSE
784,1352,Cementitious materials (advanced),2006-2007,MSE
785,1353,Cementitious materials (advanced),2015-2016,MSE
786,1354,Cementitious materials (advanced),2019-2020,MSE
787,1355,Cementitious materials (advanced),2018-2019,MSE
788,1356,Cementitious materials (advanced),2004-2005,MSE
789,1357,Cementitious materials (advanced),2010-2011,MSE
790,1358,Cementitious materials (advanced),2012-2013,MSE
791,1359,Cementitious materials (advanced),2008-2009,MSE
792,1360,Cementitious materials (advanced),2007-2008,MSE
793,1361,Cementitious materials (advanced),2013-2014,MSE
794,1362,Analysis of ancient materials and their degradation,2016-2017,CH
795,1363,Analysis of ancient materials and their degradation,2017-2018,CH
796,1364,Analysis of ancient materials and their degradation,2019-2020,CH
797,1365,Analysis of ancient materials and their degradation,2015-2016,CH
798,1366,Villes et transports,2017-2018,CIVIL
799,1367,Villes et transports,2019-2020,CIVIL
800,1368,Villes et transports,2018-2019,CIVIL
801,1369,Villes et transports,2013-2014,CIVIL
802,1370,Villes et transports,2014-2015,CIVIL
803,1371,Villes et transports,2015-2016,CIVIL
804,1372,Villes et transports,2011-2012,CIVIL
805,1373,Villes et transports,2012-2013,CIVIL
806,1374,Villes et transports,2016-2017,CIVIL
807,1399,Innovation management,2018-2019,MGT
808,1400,Innovation management,2019-2020,MGT
809,1401,Innovation management,2017-2018,MGT
810,1402,Innovation management,2015-2016,MGT
811,1403,Innovation management,2016-2017,MGT
812,1418,Supramolecular chemistry,2008-2009,CH
813,1419,Supramolecular chemistry,2013-2014,CH
814,1420,Supramolecular chemistry,2016-2017,CH
815,1421,Supramolecular chemistry,2004-2005,CH
816,1422,Supramolecular chemistry,2007-2008,CH
817,1423,Supramolecular chemistry,2011-2012,CH
818,1424,Supramolecular chemistry,2017-2018,CH
819,1425,Supramolecular chemistry,2014-2015,CH
820,1426,Supramolecular chemistry,2006-2007,CH
821,1427,Supramolecular chemistry,2012-2013,CH
822,1428,Supramolecular chemistry,2019-2020,CH
823,1429,Supramolecular chemistry,2005-2006,CH
824,1430,Supramolecular chemistry,2010-2011,CH
825,1431,Supramolecular chemistry,2018-2019,CH
826,1432,Supramolecular chemistry,2015-2016,CH
827,1433,Supramolecular chemistry,2009-2010,CH
828,1452,Legged robots,2018-2019,MICRO
829,1453,Legged robots,2019-2020,MICRO
